YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,WS10M_MAX,WS10M_MIN,,Date
2002,4,25,26.15,16.26,-263.27,0.55,8.7,3.79,,2002-04-25
2002,4,26,26.8,15.36,-261.72,0.48,9.74,4.68,,2002-04-26
2002,4,27,27.72,15.39,-260.81,1.49,8.86,4.79,,2002-04-27
2002,4,28,26.83,16.42,-262.73,1.27,10.95,4.31,,2002-04-28
2002,4,29,26.64,16.59,-263.1,1.54,7.84,3.27,,2002-04-29
2002,4,30,27.31,16.16,-262.01,1.81,5.52,1.65,,2002-04-30
2002,5,1,26.29,17.26,-264.12,3.81,4.44,1.16,,2002-05-01
2002,5,2,26.48,17.05,-263.72,6.42,4.41,1.13,,2002-05-02
2002,5,3,25.44,17.72,-265.43,13.99,3.27,0.45,,2002-05-03
2002,5,4,23.4,16.38,-266.13,3.15,4.52,1.52,,2002-05-04
2002,5,5,23.69,16.38,-265.84,1.9,5.15,1.56,,2002-05-05
2002,5,6,24.62,16.13,-264.65,1.5,3.18,0.27,,2002-05-06
2002,5,7,22.55,16.91,-267.52,4.34,5.53,1.55,,2002-05-07
2002,5,8,24.26,16.3,-265.2,9.51,3.52,1.23,,2002-05-08
2002,5,9,24.86,16.22,-264.51,3.44,4.6,0.98,,2002-05-09
2002,5,10,25.23,16.28,-264.19,3.43,3.74,0.83,,2002-05-10
2002,5,11,26.15,16.1,-263.09,2.75,3.38,0.09,,2002-05-11
2002,5,12,26.01,16.88,-264.02,1.17,3.91,1.44,,2002-05-12
2002,5,13,26.11,16.93,-263.97,1.25,4.21,1.66,,2002-05-13
2002,5,14,27.27,16.17,-262.05,0.7,4.95,2.2,,2002-05-14
2002,5,15,27.28,16.08,-261.95,0.72,5.62,2.64,,2002-05-15
2002,5,16,27.24,15.4,-261.32,0.54,5.75,1.92,,2002-05-16
2002,5,17,26.54,16.16,-262.78,1.53,6.02,2.12,,2002-05-17
2002,5,18,26.23,16.31,-263.24,1.22,6.87,2.99,,2002-05-18
2002,5,19,25.28,16.09,-263.96,1.2,6.95,2.17,,2002-05-19
2002,5,20,25.69,16.08,-263.54,1.44,5.59,1.77,,2002-05-20
2002,5,21,26.37,16.15,-262.92,1.61,5.78,2.3,,2002-05-21
2002,5,22,23.63,16.34,-265.85,1.93,5.93,2.1,,2002-05-22
2002,5,23,26.74,14.94,-261.35,0.87,4.87,1.94,,2002-05-23
2002,5,24,26.93,16.95,-263.17,1.71,5.64,2.12,,2002-05-24
2002,5,25,25.86,17.08,-264.38,2.72,5.27,2.12,,2002-05-25
2002,5,26,27.63,15.61,-261.13,1.02,6.31,3.08,,2002-05-26
2002,5,27,27.39,14.85,-260.61,0.72,6.66,3.01,,2002-05-27
2002,5,28,27.58,14.42,-259.99,0.3,6.36,2.9,,2002-05-28
2002,5,29,28.4,13.8,-258.55,0.1,5.19,2.73,,2002-05-29
2002,5,30,27.92,14.06,-259.29,0.46,5.79,2.67,,2002-05-30
2002,5,31,27.85,14.04,-259.34,0.38,5.05,2.72,,2002-05-31
2002,6,1,27.7,13.94,-259.38,0.31,4.91,2.2,,2002-06-01
2002,6,2,28.5,14.24,-258.88,0.49,5.2,1.73,,2002-06-02
2002,6,3,28.33,13.78,-258.6,0.14,4.41,1.65,,2002-06-03
2002,6,4,28.69,13.02,-257.48,0.14,4.4,1.07,,2002-06-04
2002,6,5,26.96,15.51,-261.7,0.37,5.58,2.07,,2002-06-05
2002,6,6,23.79,15.89,-265.26,0.4,7.01,2.22,,2002-06-06
2002,6,7,26.94,14.25,-260.46,0.09,6.74,3.34,,2002-06-07
2002,6,8,26.55,15.12,-261.72,0.98,6.98,2.72,,2002-06-08
2002,6,9,25.04,15.48,-263.59,0.72,5.73,1.84,,2002-06-09
2002,6,10,28.46,14.53,-259.22,0.13,5.18,2.34,,2002-06-10
2002,6,11,26.98,15.23,-261.4,0.1,5.73,2.32,,2002-06-11
2002,6,12,25.23,14.3,-262.21,0.08,5.79,2.14,,2002-06-12
2002,6,13,27.08,14.11,-260.18,1.43,5.33,1.65,,2002-06-13
2002,6,14,25.05,15.29,-263.39,1.52,5.34,1.16,,2002-06-14
2002,6,15,24.04,15.32,-264.43,0.44,5.53,2.05,,2002-06-15
2002,6,16,25.47,14.95,-262.63,0.77,5.04,1.4,,2002-06-16
2002,6,17,26.09,14.8,-261.86,1.11,5.56,2.3,,2002-06-17
2002,6,18,26.15,14.96,-261.96,0.35,4.89,1.93,,2002-06-18
2002,6,19,27.39,14.01,-259.77,0.25,4.47,1.84,,2002-06-19
2002,6,20,26,15.02,-262.17,0.27,5.8,2.35,,2002-06-20
2002,6,21,26.73,15.03,-261.45,0.4,5.49,2.46,,2002-06-21
2002,6,22,27.78,14.83,-260.2,0.22,4.38,2.38,,2002-06-22
2002,6,23,27.51,15.6,-261.24,0.45,4.79,2.23,,2002-06-23
2002,6,24,26.5,15.34,-261.99,0.05,6.34,2.62,,2002-06-24
2002,6,25,27.9,15.37,-260.61,1.59,5.73,2.27,,2002-06-25
2002,6,26,26.55,15.47,-262.06,6.22,5.02,1.34,,2002-06-26
2002,6,27,27.48,14.72,-260.4,4.29,4.25,1.09,,2002-06-27
2002,6,28,27.05,14.76,-260.85,1.52,5.62,3.05,,2002-06-28
